ID,Name,Average User Rating,User Rating Count,Developer,Size
544648757,Dyson Balloon Game,4,329,David Hung,153882624
545016443,Solitaire Game Collection,4,106,QiQi Studios,18468864
545071430,Pixel Colors puzzle game,3.5,19,Fabware GmbH,233004032
545123137,Carrot Cart FREE,3.5,45,GabySoft,12478972
545205008,Gravity Orange 2,4.5,360,OOO Rhyboo,120340480
545206252,Tens and Twos Lite,3,6,Adikus,74456064
545577600,Alien Jailbreak: The Great Escape,4,8,CREATIVE STAR SOFT SRL,75660288
545607253,Medieval Board Wars,5,24566,Carma Games,68359168
545640777,Genius Puzzles,4.5,1082,Schmeuk Studios,34992128
545961558,Blue Libra 2,4,120,Naomicsoft,79200256
525986007,Toyzilla,4,55,Runesoft,598828032
546101879,Jailbreak! - Capture Fugitives from the Prison Break Out,4,65,Dyson Inc.,11421666
546194834,Pocket WWII,4,12,Pokami,48119808
546306635,XenoWars,4.5,266,STARLOOP S.L.,4313088
547012000,Chess!!,2.5,26,"Wuliany, LLC",29778872
547013157,Chess Deluxe!!,4.5,14301,3g60,29942784
547246359,Jack Lumber,4.5,14301,Bobby Rohweder,42839040
547400849,Avernum 6 HD,3.5,59,WowWee Group Limited,122833805
547495505,Connect6 Free,4.5,12,SNG ICT,46458654
547566699,Infectonator,2.5,17,Pirate Monkey Studios LLC,36373504
547785446,Tiny Pirate Smuggle Game,4.5,8,Orator Games,72535040
547903788,Happy Circus Charlie,3.5,5,Tapps Tecnologia da Informao Ltda.,53571584
548224644,Oops! Bubble Tea,4.5,15753,"Sun Ground Co., Ltd.",54339584
548558985,Pop The Pepper (Free),4,26,Mighty Dragon Studios,18741248
548627027,Diamond Gems,2.5,15,UAB Target Works,45296640
548959444,Pencil Puzzles,4,2072,UAB Target Works,35596288
548965425,Marble Maze Race,4,23,Owlchemy Labs,44774418
548970123,Solitaire Collections,4,31,Spiderweb Software,60680192
548978304,Spider Solitaire by Pokami,3.5,6,Fino Soft Inc.,8919314
548978651,FreeCell by Pokami,4,67,Armor Games Inc,179090432
548978851,Solitaire by Pokami,4.5,342,Psycho Bear Studios,26210483
549088875,Fortress Defense,4.5,4121,iTopGame3,14237409
549294243,Chip Chain,4,123,Chinesegamer,49202641
549432607,Townsmen Premium,4.5,486,Maximum Chicken,43618304
549438741,Light Renju,4.5,581,Balloon Island,27334656
549472904,Retired Wizard Story,4,29,Calvin Nutter,56011776
549881316,Eufloria,4.5,554,Byrd Apps LLC,44748880
550041355,Marble Maze Race Lite,4.5,227,Pokami,42260480
550067264,Cafeteria Nipponica,1.5,32,Pokami,41873408
550312668,Sokoban for Beginners,3.5,40,Pokami,47779840
550850655,Mouse Kabomb Chase - Free Endless Racing Game,3,10,Pokami,46495744
550881679,WAR GAME: Destroy 9,2.5,6,"Weeny Brain's Game",39713792
550919302,Train Game Assistant,4,13,AppAbove Games LLC,45624320
550923627,Mini Warriors,4.5,60,HandyGames,129715200
550951488,Ninja Clash Run 2: Best Fun Smash Star Flick Game,3.5,8,CHIA HO KUO,26587136
551152489,SAS: Zombie Assault TD,4.5,142,WestRiver,9646105
551277623,Zombie Match,4.5,114,Omni Systems Limited,50083840
551349982,Battles And Castles FREE,4.5,418,Byrd Apps LLC,44287838
551358834,ATM Hacker,4.5,125,"Kairosoft Co.,Ltd",234802176
551361934,"99 Jelly Beans, Candy Smash Match 3",4,17,Nostatic Software LLC,42323969
551555854,Colony Attack,4,25,Jesse Miller,35711958
551789028,Star Conquest,3.5,41,Naomicsoft,21544960
551905986,Bump Sheep,4.5,14,Stasis Software LLC,19513344
552706412,Light and Dark Sword - Free Defence Game -,3.5,108,"Shengwei Network Technology Co., Ltd.",218394624
552778857,Monotaur,4.5,19424,Loretta Cheron,51590144
552848941,Star Defense Mission!,4.5,4906,Ninja Kiwi,38955808
552863205,XBOXES,4,104,Creative Titans,19673285
552864302,Bank Job+,3.5,20,Evil Indie Games,46067463
553060813,Monster Warlord,3.5,5,MmpApps Corp.,20463616
553181154,Fading Fairytales,4,45,Snow Storm Software,23794688
553336097,Bank Bomb - Best Top Free Police Chase Race Escape Game,4,13,Geek Beach,166932480
553373949,Cats VS Dogs Pro,3,57,Sargun Vohra,28826260
553442078,DaVinci Riddles: Mystery,3,133,Toccata Technologies Inc.,57140224
553453991,OGame,4,9,hamon,70201344
553746023,WiTurn,4.5,46,Dobsoft Studios,8179496
553853911,Aces Spades,4,5,Yezh Studio,39342357
553961219,Brainsss Free,4.5,64,Abhishek Malpani,41628836
554486780,MineSweeper HD,1,14,Nua Trans Media,14983207
554834149,Rock-a-Tac ,3.5,10,Crescent Moon Games,68780032
554977507,ARMY VS ZOMBIE SE,3,8,Jesse Miller,28418048
554997599,Free Ping Pong Table Tennis,4,526,Fino Soft Inc.,22198436
555150599,Underworld Empire,4.5,127,Gameforge 4D GmbH,19171328
555172735,Full Deck Pro Solitaire,3,9,Superbrightly Studio LLC,31244288
555261297,AICrisis Free,4.5,231,"Concrete Software, Inc.",77321216
555265373,Ikariam,4,358,Lonely Few LLC,139923968
555274706,Nuclear War Epic Atomic Crisis,3,5,Reefwing Software,6858752
555322429,Ludo - Parchis 3D,3,5,Hammered Apps,6952547
555644026,Free Air Hockey Table Game,4,1187,Digipulp Inc.,30937271
556014579,Extreme Kid Race Lite,5,6,NBRO,55453277
551555854,Colony Attack,4,99,Jesse Miller,35711958
556122029,Air Patriots,4,6,"Best Free and Fun Games, LLC",12218368
556184637,Maze Of Fright,3,27,Eric Snider,54385664
556362131,Naval Warfare Multi-shot,4,2425,Gaea Mobile Ltd,105290752
556482085,Car Escape 1-4: Nowhere to go,4.5,6370,GRL Games,63709184
556505196,Yu-Rulings,3,381,108km Tech Ltd,58329159
556591862,Kids Animal Games,3,21,Gameforge 4D GmbH,14379008
556666026,Fieldrunners 2 for iPad,3.5,109,Redswarm,48005120
557132829,TapMonsters!,4,1373,Magnnus,85143552
557278582,Zombicide Companion,4.5,315,"Best Free and Fun Games, LLC",12902400
557552094,MechWarrior: Tactical Command,5,8,Pop-ok.com,16425605
557737164,Dungeon,4.5,55,"Lemon Games, SL",80533504
557816608,VPET Gen1 - Monster Evolution,4,35,Byrd Apps LLC,54265856
558117106,Battle Fleet Lite,4.5,199,Untapped,44316672
558202790,CUBE SNAP,4,91,Hong Liang,180064256
558226878,Pirate Cribbage,4,185,Alessandro Cancellario - Sungate.it,11601920
558756671,Dragons of Atlantis,4.5,10746,Simha Studios LLC,50992128
559032900,Swarm | Modern Chess,4.5,1363,"Subatomic Studios, LLC",388883456
559587951,World Invasion,4,11,2ka,7296496
559604153,2012 Election Game - Rise of The President,4,41,CMON,337832960
559710451,BlackWings.Defender-HD,4.5,17303,Personae Studios,1354954752
559736571,AngerOfStick3: Invasion,4.5,16409,"Imagen Apps, LLC",89767936
559958986,Pinochle Pro,4,11,Dzianis Azarenka,26060800
560072848,Genius Brain,4.5,47,Mythical City Games Inc.,106098688
560104506,Zen Pipe,4,406,Daniel Glaser,74480640
560114812,All My Gods HD Free,4.5,82,MmpApps Corp.,22724608
560178257,"Sudo  simple, elegant Sudoku",4.5,244,Gaea Mobile Ltd,290796544
560419097,BeerTrucker - Brewery fame awaits,4.5,660,Apollo Studios,13338612
560969468,VPET,4,43,chien lin,112832512
561030519,Dragon Rush,4.5,1771,Trackin,23238614
561157043,Bechained !,4,40,JJWorld(Beijing) Network Technology Company Limited,22298624
561435724,Chess Pro - Ultimate Edition,4,28,junghyun park,43840512
561438839,Myth Defense HD: Light Forces,4.5,9,Black Panther Software,22336512
561459588,Army Cafeteria Lite,4,24,Maxim Polous,35962880
561521557,Agricola,2.5,7,Ovogame,8873984
561553986,Tik Tak Attack,4.5,6,Qumaron,151924308
561724184,Tank Ace Reloaded Lite,4.5,43,"Ten Four Software, LLC",10444129
561748940,ClockMaze,4.5,941,BeerMogul Games,25523985
562010187,Planet Pipeline,5,59,Dzianis Azarenka,30745600
562183957,Pocket Clothier,4.5,71,WestRiver,17618638
562593318,Crazy Pipes!,3.5,158,Developpement Logiciels XenyGames Inc.,43182080
563017514,BubbaGolf Free,3,27,Smartpix Games,46132224
563117064,Chicken Revolution2 : Zombie,4,31,Pop-ok.com,15242698
563297418,Heroes and Castles Premium,4.5,307,Asmodee Digital,349272064
563578198,Bouncy Balls,3.5,22,Moxy Games,24689808
563718995,Bloons TD 5,4,41,RESETgame,9579520
564193621,FactorMan,3.5,84,Rayan Arnaout,13165006
564748913,Defense Zone 2 HD,4.5,148,"AppCone, LLC",67879936
564754959,Defense Zone 2 HD Lite,4.5,12844,"Kairosoft Co.,Ltd",189700096
564769273,Celtic Tribes - Strategy MMO,4,273,Softopus Garden,18316462
565026476,Brick By Brick Physics Game,2,7,Senri,123125760
566056656,Mushroomers,3.5,10,Foursaken Media,528292864
566199224,Bloons TD 5 HD,3.5,233,"Revolution Games, Inc.",23134550
566593516,Aeon Hero Wars,4,4528,Ninja Kiwi,133326848
566815709,Tap Arcade: Fun Classic Mobile Video Games,4.5,118,Thomas Bretl,26612736
566863348,Dots and Boxes Free,3.5,9,Artem Kotov,319230976
566871115,Bun Wars Free: Best of fun for Boys Girls and Kids,4,26,Artem Kotov,276038656
566910927,Tri Peaks Ultimate,4,241,XYRALITY GmbH,216788992
567362320,Dominant Species for iPad,4.5,15,Adam Smith,11911168
567438837,Street-food Tycoon Chef Fever: Cooking World Sim 2,4.5,6,"Software River Solutions, Inc",19618816
567583852,Conceptis Hashi,4.5,28,"Software River Solutions, Inc",30382080
567631203,Clash of Empires,4.5,204,Vigr Games Inc.,119062528
567644839,Pinochle Pro Free,4,137,Ninja Kiwi,264927232
567663528,Roads of Rome: 3,5,279,Donoma Games,196361171
567949948,Catan Game Assistant,3.5,32,Eugene Mikhalevskiy,64470016
567950519,Catan Game Assistant for iPad,4,60,Keith Adler Studios LLC,40698880
568022355,Vampire Season - Monster Defense,4.5,6,GMT Games LLC,72065024
568212992,War of Nations - PVP Strategy,2.5,23,AppForge Inc.,64332800
568264974,HexLogic - Zoo,4,17,Conceptis Ltd.,14721024
568416858,Magic Alchemist Halloween Ed.,4,15,,45099008
568679686,Nanolyte,4.5,488,Black Panther Software,22139904
568846417,Myth Defense HD: LF lite,2.5,8,Qumaron,278315008
569360073,TinyLegends Heroes,3,138,DevPocket,163266560
569502850,Desert Stormfront (RTS),4,32,Mayfair Games,71630848
569515022,Numbler,4.5,4371,Mayfair Games,190119936
569601150,Tap Me Silly,4,37,BRAINZ SAS,272199680
569615816,Checkers: Russian Rules,3.5,24,PopReach Incorporated,113444864
569641118,Train Empire,4.5,1155,GabySoft,18255872
569775187,Fantashooting HD,4.5,8,erdenkriecher.de,90954752
569840373,Battleground - The Election Game (FREE),4,767,"Nebular Design, LLC",31883264
569874083,High School Fighter - Best Action Fighting Game,5,8,Smartpix Games,43254784
569928256,Solitaire Bliss,4,5,Bit By Bit Games Ltd,55459840
570100665,"99 Gummy Bears, Squishy Match 3",4,22,Triniti Interactive Limited,351291392
570612110,RAVENMARK: SOE [Episodic],3,18,Noble Master LLC,92723200
570655455,Strategy & Tactics World War 2,4.5,16,"Brainingcamp, LLC",5379072
570772942,Hex Twist,5,13,Geeky Lemon Development Limited,19812352
571228179,Bun Wars: Best of fun for Boys Girls and Kids,4.5,792,"Gwinno Software, Inc.",27381760
571505584,Battle Panic,4.5,30,Playtend Apps LLP,34422784
571596801,Northern Tale HD,4.5,15,Crazy Carpenter,176390144
572128073,Nameless: the Hackers RPG,4,100,SecretBuilders,39685120
558117106,Battle Fleet Lite,4.5,7,Untapped,44316672
572389719,Tropical Stormfront (RTS),4.5,8,joseph pinkasfeld,30071808
572391256,Bricks of Rome,4,65,Snow Storm Software,25623552
572432485,Partia,3.5,5,Witching Hour Studios,957837312
572931722,Word Grab,4.5,39,HeroCraft Ltd.,146696192
573130259,Dinosaur War: Happy Easter!,3.5,18,Anthony Kitowicz,1311744
573144583,Battleground - The Election Game,5,5,Eugene Mikhalevskiy,131990528
573480431,Colonies 2 - Kingdoms at war,4,7,Ninja Kiwi,341180416
573536821,Bubble breaker classic - HaFun,3,14,Qumaron,309127168
573874866,Heal Them All,4,8,Rahul Biswas,38862848
573901937,APP Control HD,4,16679,Noble Master LLC,91408384
574242942,Epic Cards Battle (TCG),4,49,DAMIANOS CHRISTODOULOU,359040000
574403076,Hotel Escape 1,4.5,150,Imago Software,51549184
574868512,Mortimer Beckett and the Crimson Thief LITE,4,169,"Mega Space, Inc.",45840384
574907678,Mortimer Beckett and the Time Paradox for iPad LITE,4.5,34,DROIDHEN LIMITED,38612120
574910737,Mortimer Beckett and the Secrets of Spooky Manor for iPad LITE,4.5,73933,SecretBuilders,39685120
574939303,Letter Helper - Free Cheats For Letterpress,4,21,Evolve Networks,46948352
575239775,Battle for Wesnoth,4,6,Scott Chen,41228288
575545127,I Am Vegend: Zombiegeddon FREE,4.5,400787,HandyGames,44706816
575547461,Janes Hotel 3: Hotel Mania,4,167,Shortbreak Studios,168767488
575590994,Infect Them All 2 : Zombies,5,38,APPcalyptus UG,1205248
575597501,Tank Battle: North Africa,4,8256,Wan Peng,166637568
575835825,Lords & Knights - X-Mas,4.5,203,Leeway Infotech Private Ltd.,12782921
575852062,Battle for Wesnoth HD,2,6,GameHouse,1233702212
575892257,Front Defense,4,139,GameHouse,204833259
575981492,Marble Math Multiplication,4,23,GameHouse,103730291
576246209,"Seeds Lite For Minecraft - Server, Skin, Community",4,2004,Tapular,1769706
576295991,Tactics,3.5,105,"Wesnoth, Inc",435745792
576302240,EMERGENCY Mobile,5,366,SMS Services O.o.o.,217735168
576505181,Ingress Prime,4.5,154,Qumaron,473409536
576707161,World of Kingdoms,4.5,28454,Magic Cube,53367808
576246209,"Seeds Lite For Minecraft - Server, Skin, Community",4,90,Tapular,1769706
576942941,Breakfast Swipe,4,2144,XYRALITY GmbH,362938368
576953612,Vampire War - HD,3.5,194,"Wesnoth, Inc",637505536
577053259,Majesty: Northern Expansion,4,105,Ginny Wang,22295117
577170954,Kingdom of Zenia: Dragon Wars,2.5,5,Artgig Studio,81717248
578072806,Tic Tac Toe (1bsyl),4,50,ChessBase GmbH,9277440
578650066,APOC-X,3,21,Promotion Software GmbH,798922752
578705207,Bubble Crackle,4.5,73,"Niantic, Inc.",231161856
578747229,Survivor Z,3,46,Nurogames,52122624
579188627,Hotel Story: Resort Simulation,3.5,12,Lei Zeng,16009216
579343484,Luma Link,4.5,15,"mekalabo, Inc.",18116485
579721088,Fish Farm 2,4,14,iFree Studio Limited,87117824
579731941,Pirates! Showdown,3.5,13,HeroCraft Ltd.,202863616
579761111,Epic Mech Wars,4,261,Kooapps,138349568
579834455,Magic Craft: The Hero of Fantasy Kingdom Free,2.5,15,POP POP LLC,6361088
579992197,Checkers for iPad,4.5,529,Sylvain Becker,17064960
580039150,"99 Gumballs, Candy Smash Match 3",4.5,13,Gabor Szigeti,98017280
580432888,Build Rail,4,15,Christopher Legare Roussel,38629376
580496607,Wild City,4.5,10,Mongadillo Studios Inc.,57778176
580765736,Megapolis: Building Strategy,4,9,"Eastedge Studios, LLC",112996352
580968799,Nanomites,2,5,bitbros Inc.,58114048
580973122,Tree Fortress - Defense of the Castle,4,110,Flashpoint Games,113933312
581058096,Gingerbread VS. Snowmen,5,5,Tiny Utopia,90832896
581133305,Backgammon with 16 Games,4.5,120,BIG WOOD GAMES LIMITED,49733632
581362508,Atlantis Oceans HD Free Scuba Diving Shark Dolphin Fish Whale,3,6,Presselite,25329664
581421411,Honey Bees Great Escape - Best Super Fun Free Puzzle Game,4,4776,Snow Storm Software,21822464
576953612,Vampire War - HD,3.5,67,"Wesnoth, Inc",637505536
581508266,Mayas & Aliens,4.5,55,LIN CHENG SHAN,14934016
581912445,Conceptis Nurikabe,4.5,384,Anansi,147831808
582153229,"Cook, Serve, Delicious!",4,7,Hesham Wahba,43132928
582202768,GangMan Mafia Clash - Best Super Fun Shooter Game,4,2365,Social Quantum,201606144
582581375,QQ,4,270,3D Avenue,229386240
582611137,Hacker Online RPG,3.5,91,Tapps Tecnologia da Informao Ltda.,53084160
582669643,Fighter 3D - Air combat game,4,41,Burletech,45867071
582697151,One Line Match3,3,1421,Boyan Paskalev,34576384
582938241,Pretty Pet Toy Store,2.5,17,Sunrise Software,222109696
583042071,Abalone,3,10,Loretta Cheron,45539328
583505543,ChessVisionDrills,4,63,Nurogames,94515200
583668104,Crazy School 2 HD Free,4.5,48,Conceptis Ltd.,13846528
583731702,Tower Raiders 3,5,6,David Galindo,100617216
584720262,Brick City: Tank Warfare,3.5,88,Loretta Cheron,35483648
584927317,Warbits,5,5,Tencent Mobile Games,60194816
585545545,Street Food Carts,3.5,68,Gennaro Coda,11621376
585661281,Empire Four Kingdoms,2,6,Luis Evaristo Rodriguez Campos,129752064
585665931,Sidius Nova,4,47,Noriyuki Morimoto,3911680
586009265,Engineer : Weapons,2,6,Pretty Pet Company,37716597
586058677,Samurai Defender,4,42,Asmodee Digital,51515392
586075886,Diamonds Mania 2,4.5,276,Michael anderson,6778880
586081855,Nuclear War Extreme,3.5,46,Philippe Alaux,20799488
586088135,Bubble Piles,5,53,"Gianormous Games, LLC",113972145
586280100,Block Fortress,4,743,Onion Knights,23254016
586470098,Little Alchemist,4.5,13452,Risky Lab Inc,185147392
586483167,Jewel Pops! - Free jewel popping strategy game,4,24,Suave Solutions,111714304
586585416,Total Defense - Great TD in Stunning 3D,4.5,13,Goodgame Studios,224147456
586610066,Fighter 3D Lite - Air Combat,4.5,5381,Stefan Schmitt,199023616
586902335,Lies Of Astaroth,3,8,Mohd Hazlan Shamsir,6419788
586903266,Melt-down,4,8,"Link Kit Co., Ltd.",172523520
586938956,Aaargh! Santa vs Zombie Pirates,4.5,3435,Allwomenstalk,41230336
586988358,Iron Hero: Collision,4.5,666,Allwomenstalk,41230336
587242149,Restaurant Mania,4.5,1936,Redswarm,17115059
587499025,Bubble Crackle - Pop and Blast,4,12,Sawasaki Tech,9261056
587726667,Connect6 Free HD,2.5,11,Foursaken Media,356280320
587795456,Runes of Avalon HD,3.5,5,Kongregate,86545408
588206526,Fleet Combat,2,10,John Rouda,84172800
588288828,Fury of the Gods,4,5,SMS Services O.o.o.,60297206
588448310,Toy Wars: Story of Heroes- Army Games for Children,4.5,34,Luis Evaristo Rodriguez Campos,35686400
588552515,Stick Blender Free,4.5,50,iFree Studio Limited,232636416
588572144,Three Kingdoms Global,4.5,887,MetaOption LLC,20213918
588575192,SAS: Zombie Assault TD HD,4,13,"Cool Game Arcade : Fun Action Strategy, Sim and Puzzle Apps",49856438
588735740,Nanomites,4,93,IronHero,157490176
588935389,Castle Champions,2,13,ZHANG HUIMEI,22224896
589000500,CrazyBall  Match 5 - HaFun,3.5,274,Christopher Legare Roussel,41210880
589206760,Dodge Ball : Simple Fun Free Puzzle Game,4.5,370,Fino Soft Inc.,20399008
589287697,Space War TD,4,1367,Anawiki Games,86895616
589367593,Dragon Tear (RPG),3,24,"Triad Gene Software Co.,Ltd.",80496640
589624676,HexSaw - Zoo,3.5,39,Spectral Games S.A.,691888128
589760934,Guardian Sword,4,12,Mother Gaia Studio,151030784
589792939,Ikariam Mobile,4,660,Effing Games,297984000
589798005,Animal Vs Zombies,4.5,1099,manastone inc.,39871488
590198757,LifePoint Tracker,4.5,7114,Ninja Kiwi,101850405
590233979,Mushroom Wars,4.5,7103,3D Avenue,229386240
590381208,Tic Tac Toe - Free,4,1077,Gamenauts,47297782
590436187,Little Wars  Conquer Game,5,12,Scott Chen,42947584
591069559,Bees Gone Bonkers Full,2.5,17,Landon Beaver,10128319
591189401,Hot Dog Stand,5,8,POLYCUBE Inc.,49287168
591370957,MechCom - 3D RTS,4.5,53,playmage,147874816
591473452,Stellar Wars,4.5,5,GabySoft,11790900
591627954,Duprix,4.5,58,Picsoft Studio,150640640
591644846,Stock Master: realtime stocks,4,83,Gameforge 4D GmbH,60013568
591714609,FlipPix Jigsaw - China,2,7,Xu Wang,40044544
592061297,VPET Gen2,3.5,5,Greg Smith,30577664
592119344,Bubble Blast Boxes,4.5,17,Zillion Whales,190726144
592317066,"99 Bouncy Balls, Match 3",4.5,2616,LazyBeez,18612224
592425401,Book Towers - Brain Teaser Math & Logic Tower Puzzle,4.5,13,HUANG ZHIQIANG,46151680
592719183,Army of Goddess Defense,5,17,Byte-Pronto Games,26508288
593013634,ChessEssentials,4.5,217469,"mekalabo, Inc.",16814965
593299782,Jumping Dr. Tap: Super Retro World of Zombies - Free Game Edition,4.5,64,Game Dev Team,119988224
593436134,Pygmy Run,4.5,2786,Liv Games,254496768
593448569,Megapolis HD: city tycoon sim,4.5,1117,Digital Brainwash,13180928
593715407,Bechained PRO !,3,5,Astontek Inc,132970496
594185444,Landrule Strategy of War,4,339,GabySoft,45173760
594294790,Shopping Cart Defense,4.5,7,Dzianis Azarenka,22546432
594373076,Snow White Cafe,4,409,Magma Mobile,20715520
594414791,Twisted Tic-Tac-Toe,4.5,26,Snow Storm Software,20618240
594636874,Jezzball,5,43,Tapps Tecnologia da Informao Ltda.,44294144
595186920,Battle Cards,4.5,39,Tang Cho man,27804672
595194427,HexLogic - Undersea,4.5,1189,Valer Eugen Demian,73306112
595217067,Four In A Row ,4,320,Daria Antipina,40513536
595219161,Calculator for Axis&Allies,3.5,41,Burletech,33293248
595312073,Ugly Animals HD,5,8,Social Quantum,256734208
595383033,Spellchain,4,22,Developpement Logiciels XenyGames Inc.,43689984
595474692,Spider Solitaire X!,4.5,93,"Pixamark, LLC",91748352
595491932,Chameleon Care,3.5,109,MonkeyWantBanana,9283584
595560150,Greek Divinity Saga,5,172,iCandy Digital,19980366
595578370,Cat War2,3,47,Ricky Hogan,13836288
595697977,Next Chess Move,5,12416,GearSprout,6413312
596378795,Hangman Game. Free,4.5,19,3way Interactive,47628288
596383111,SmallFish Chess For iOS 6 - Free & Friends,4.5,41,GabySoft,35863552
596477295,Realm of Empires,4,180,TapMedia Ltd,23441408
596677177,Worms3,5,13,Justin Wells-Morgan,2204672
596682057,Tower Defense - Three Kingdoms Heros,4.5,42,cerasus.media,56631683
596822790,Great Battles Medieval,4.5,263,Twofish Kft.,120900608
597239290,BlackJack Trainer 21,5,7,TAO WAN,62501888
597334875,Blackout Free,2.5,12,Rigil,34189312
597352385,Time & Territory: For Our Clan,1.5,37,ICANDY GAMES LTD,71217711
597379976,Adventures of Valentin,4.5,569,WestRiver,33049749
597467995,Warzone - turn based strategy,3.5,11,Next Chess Move LLC,23547904
597473125,Building the China Wall HD,4,18,Endyanos Imedia,37659648
597858245,Cashsquare  Business trading game,3,6,Ted Wong,32600064
597986893,Plants vs. Zombies 2,4,48,BDA Entertainment Inc,50496512
598095160,Pirate Ring HD,4.5,1409,Team17 Software Ltd,365819904
598232093,Sugar Me,4.5,25,"flyfish Co., LTD",79325184
598558360,Chaos of Three Kingdoms,3,7,Slitherine,457375744
598581396,Kingdom Rush Frontiers,4.5,19903,Hornet Ventures GmbH,63789056
598581619,Kingdom Rush Frontiers HD,3,5,Yashar Sahaleh,45469696
598584564,1941 Frozen Front,3.5,9,"TIANGUA Co.,Ltd",69525504
598809358,Ant Squash,3.5,11,PLAYTINUM SOFTWARE AND MULTIMEDIA PRIVATE LIMITED,24426547
598842054,Crime War - 19 Cash Points,4,25,Randy Ficker,168771584
599281208,Hooda Math Defense,4,7820,Nordcurrent,73216000
599294385,TrafficVille 3D,4.5,131,Cashsquare Inc.,18829312
599312274,Draw Wars FREE,4,27,PopCap,120763392
599397897,Soldiers of Glory: World War II TD,4.5,11,Secret Base Design,118505472
599479942,Time Travel Heroes,3.5,161,GAMEADU INC.,12345344
599521296,Simply Sudoku - the App,4.5,9367,,220771328
599732714,Kong Jungle Crush Fruit Salad Candy Smasher HD,5,17,Ironhide S.A.,230299648
599955633,Minecraft: Papercraft Studio,4,166,Ironhide S.A.,462958592
600112655,Viva Stampede - Match Three Puzzle Game,4.5,500,HandyGames,117141504
600291443,"Cuadra - Move Around Candy, Jewels and Bubbles of the Same Color",2,23,Brandon Stecklein,119156736
600366025,Little Commander - World War II TD,4.5,14,"GameZen, Inc.",33487675
600514798,Access Racing - Extreme Super Bike Street Race Free,3.5,11,Hooda Math,23810048
600521463,"Simply, Sudoku",4.5,9,FAN STUDIO MOBILE APP DEVELOPMENT UK LTD,97230848
600767664,Battle Alert HD,4.5,639,Yongcheng Qi,86545408
600939680,Penny Penguin Icicles Multiplayer,4.5,305,,84291584
601115287,Engineer : Tanks,4.5,22,the binary family,100792320
601301449,NORTH & SOUTH - The Game (Pocket Edition),4.5,255,DartFrog llc,17132032
601439171,Platformers,4.5,25646,57Digital Ltd,64977920
601477180,Gold Run : Mine Cart Battle Rush Heroes,3.5,126,Hartman Interface LLC,46080000
601598374,FallDown Abyss,4,11,Christy Love Margarico,15028993
601682216,Rail Runner,4.5,13,Yongcheng Qi,112148480
602032189,Mars Miner 2,4,14,Creative Titans,26580906
602069340,Epic Defense TD 2 - the Wind Spells,4.5,304,the binary family,84391936
602259470,Hasir Qyababin 3000,4.5,20506,Flipline Studios,62899200
602915047,FreeCell Solitaire X,4.5,16,ELEX Wireless,106386432
602937080,Train Empire Lite,5,6,Gregory Meach,20598784
603096536,Jewel Gems,4.5,175,Mohd Hazlan Shamsir,7988945
603180743,Kong Jungle Crush : Fruit Salad Candy Smasher,4.5,1563,HandyGames,334925824
603329309,Adrift by Tack,3.5,78,Adam Kronquist,56836096
603863551,Trainz Trouble,3.5,5,Landon Beaver,27840756
604023584,Druid Kingdom HD,4.5,29,"AppMaven, LLC",36989952
604025018,Druid Kingdom HD Lite,3,46,Jacob Hoffman,40208384
604192243,Pirates VS Zombies - Defend the Golden Treasure Island Against Zombie Tsunami,4,84,Tuna Bowl Software LLC,99334144
604390194,Bit Chess,4,77,Yongcheng Qi,99689472
604451639,HexSaw - Hot Air,3.5,6,TAO WAN,45712384
604580669,Auralux,3.5,25,Playtend Apps LLP,30190143
604683854,Epic Defense TD - the Elements,4,18,SH Limited,116061184
604702261,LoL Map,4,28,DartFrog llc,14823712
604878095,Zombie Blitz,4,10,Sean Christmann,59826176
605142163,Dragon Wizard +19,4.5,38,N3V Games Pty Ltd,359694336
605277717,War of the Zombie,4,13,Nevosoft LLC,92348416
605281736,Dragon War: Dragons Fighting & Battle game,4,11,Nevosoft LLC,92348416
605360275,War Kingdoms Strategy Game,4.5,11,Tijn Faas,11993088
605412727,Dragon Swarm,5,9,SymHW,15204352
605633081,LINE I Love Coffee,4.5,12,Geeky Lemon Development Limited,10907139
605634718,Glory of Generals,4,7,GabySoft,11566105
605654856,Burn Man : The Survival of Scary and Terrifying,3.5,341,War Drum Studios LLC,54288384
605697473,Sinister Fate,4.5,20,Yongcheng Qi,91386880
605918324,Conceptis Slitherlink,4.5,147,Awesomeness LLC,21069824
606226694,Kingturn RPG,4.5,2695,Headup GmbH,52150272
606545918,Tunnel Town,5,11,"GameZen, Inc.",30240768
606585901,Big Barn World,2,5,Jacques Deul,103136256
606674232,Pyramid Solitaire Supreme,4.5,88,Zia U,108463104
606686716,Strut,3.5,11,RotaSoft Yazilim Teknolojileri LTD. STI.,17015808
606761576,Air Control : Miami,4.5,385,Spicy Pixel,333371392
606980613,Villa Banana HD,4.5,78,EASY Inc.,98470912
607376978,99 Bubbles Blitz,4.5,6,Palmacapp,86642688
607705356,Endgame:Eurasia,4,56,Lakoo,74884096
607811601,Clash of Fingers,4,142,Conceptis Ltd.,16263168
607902247,HexLogic - Stained Glass,4,42,Mangobile,93476864
607922363,War Inc. - Modern World Combat,4,59,"Wildworks, Inc.",280729600
608538081,Easy Chicken Math: Learn Numbers Fast For Free,4.5,170,airG Worldwide Coperatie U.A.,20570112
